D0	D33
200874_s_at	0.632111014835843	0.258226167747788
200875_s_at	0.658449852225266	-0.129300377109542
200876_s_at	-0.341599493766672	-0.315040856312862
200877_at	0.55379051486222	-0.0237450665204104
200878_at	-2.34104081973133	0.761940735207217
200880_at	0.150469781025025	0.0499771704975949
200881_s_at	-0.0726150798349767	0.0653843964685059
200882_s_at	0.108762722776275	0.295242851021426
200883_at	0.399643824141625	-0.0250923012379243
200884_at	3.50086170851203	-1.928967794527
200885_at	-0.338130353211971	1.29755124169315
200886_s_at	-0.0133719275862934	-0.281103610584125
200887_s_at	0.378831005761004	0.230079833565059
200888_s_at	-0.0379518739627649	-0.419224713257538
200889_s_at	-0.397481046655574	-0.0256681551304681
200890_s_at	-0.361635120898775	-0.331610040120134
200891_s_at	0.082594498954661	0.489700798821731
200892_s_at	-0.321860693583766	-0.256281289844116
200893_at	0.0550089847070954	0.0143739371581404
200894_s_at	2.20364102077431	3.09758934406259
200895_s_at	0.166311176344351	-2.3594873797018
200896_x_at	0.192850008581432	-0.828499582709055
200897_s_at	2.04868437406131	-0.142799800650183
200898_s_at	-0.119143536395569	2.32499800125882
200899_s_at	-0.116697684121387	0.436407562129601
200900_s_at	0.142766598349864	-0.0184596068718523
200901_s_at	-0.224527341782053	-1.00276020909126
200902_at	0.767149791887608	0.586843762082792
200903_s_at	0.763164311561271	-0.536347366768005
200904_at	-1.13275139385198	-0.114201611240173
200905_x_at	-0.800395095496684	-0.344749343066612
200906_s_at	-1.9271460457542	-1.96712013080486
200907_s_at	-1.33285841259054	1.13291696679856
200908_s_at	-4.91044856535928	-8.80523360968852
200909_s_at	-0.102995860356222	-0.307341639975542
200910_at	0.575762639371883	-0.288720052149733
200911_s_at	-1.2096490946627	0.745620572342609
200912_s_at	-0.100560391478954	0.192355417326423
200913_at	0.110886532168724	-1.91187674305794
200914_x_at	1.0388885759405	0.498915741841657
200915_x_at	0.496530396285515	0.460809741895865
200916_at	0.366504243186181	-1.01660669412677
200917_s_at	3.02331222360761	-3.97006679690114
200918_s_at	-0.242861790083049	0.0444311288386299
200919_at	-0.18953008638802	0.547356061085059
200920_s_at	-1.83179415710853	-0.129467753620292
200921_s_at	-1.69381893246227	0.123598354741773
200922_at	-0.420132509152915	-2.74078958010836
200923_at	2.12605056153176	-0.92694352242741
200924_s_at	-1.13336755172916	-0.15346418912689
200925_at	-0.354450331635279	-0.520067336555543
200926_at	-0.0043293317454971	0.0499360389624339
200927_s_at	-0.541568951094565	-0.269761306017646
200928_s_at	1.42694455853028	1.50494200910726
200929_at	-1.02365158711059	-0.43176361743409
200931_s_at	-1.26912333650904	0.117325818397997
200932_s_at	-0.52996723588341	-0.349356121699964
200933_x_at	-0.212507088040605	-0.113596942640955
200934_at	0.0636123165527636	0.472403025270006
200935_at	2.27337658589486	-2.94191252342473
200936_at	-0.119296159816477	0.0959199874113743
200937_s_at	0.265875791787138	-0.354625293621069
200940_s_at	0.686908917209131	0.2219381098288
200941_at	0.252725671728678	0.0775221181327872
200942_s_at	0.906282053051882	0.435143189680423
200943_at	-0.00665521417439052	0.344988891060412
200944_s_at	-0.134623465302958	0.150449238666569
200945_s_at	0.340728722703467	0.285179421288563
200946_x_at	-0.0621748022101247	-0.817501639157474
200947_s_at	-0.190837266485905	-0.596302811988199
200948_at	-0.416984579546943	-0.457556252358428
200949_x_at	-0.12839746045305	-0.0900675435628955
200950_at	0.306552514955058	-0.044952187293875
200951_s_at	0.37166330056377	-0.610168305356454
200952_s_at	-0.555024220624595	-5.91936432383353
200953_s_at	-0.302341533192198	-0.251144524028637
200955_at	0.198202442731825	0.00551230050625762
200956_s_at	-0.276047296653749	-0.919240456026539
200957_s_at	0.180546049316339	-0.311625844627349
200958_s_at	-0.611263755589906	0.306578399756233
200959_at	0.61150413788372	0.176437367941103
200960_x_at	0.434131265022957	-0.527868692985956
200961_at	0.277421002694489	0.410354347983247
200962_at	3.26356626993983	2.00294363652162
200963_x_at	-0.0478540954954791	-0.0811167181913568
200964_at	-0.420411042860122	-0.00554919083967853
200965_s_at	-0.292333430655829	-0.687869697212735
200966_x_at	-0.0795222362835464	-0.431351596742122
200967_at	-0.19599804548721	-0.762623551260708
200968_s_at	-0.189747349334771	-0.802240325825968
200969_at	0.240428009729559	0.173274263621568
200970_s_at	0.00392076295168131	0.293383905506793
200971_s_at	-0.0458056970175704	-0.17968679625945
200972_at	0.198607334210335	0.345748369193004
200973_s_at	0.268530036836612	0.276659347577858
200974_at	3.02086091766754	1.95213147652093
200975_at	0.0204933423108233	-0.327514818877592
200976_s_at	-0.211004628072443	0.219978569812842
200977_s_at	-0.148175409708918	0.111878663693473
200978_at	0.143259232940327	-0.169701603369433
200979_at	0.673590677315525	0.684908746530233
200980_s_at	-0.813960424448542	0.00195437302443757
200981_x_at	0.0250390288544047	-0.159026254757542
200982_s_at	-2.81816384415133	-1.29552111925293
200983_x_at	-0.40387617924468	-0.225135264858269
200984_s_at	-0.457695701073412	-0.0451679154896034
200985_s_at	-0.350558922297115	-0.312765439317914
200986_at	-5.85261438566568	-2.53831499817183
200987_x_at	0.688252967225255	2.45124547800824
200988_s_at	0.215950593396505	-0.323511738851556
200989_at	-0.1215303390324	-0.0280462453976416
200990_at	0.193497335752907	-0.715439927186566
200991_s_at	0.100228776127686	-0.469570690711606
200992_at	0.63948090899501	0.222825593324677
200993_at	0.391835709670877	-0.0491492226032708
200994_at	0.669883150196938	0.302748145996919
200995_at	0.627877212434479	0.487345851029637
200996_at	-0.289027915604917	0.224041874623875
200997_at	0.190943893199542	-0.202280993964028
200998_s_at	-0.440729734907789	-0.151645755771773
200999_s_at	-0.570660817718291	-0.0911348003906411
201000_at	0.121921856915719	-2.72669725130069
201001_s_at	0.354715787108759	-0.306671479997222
201002_s_at	0.0240775804299656	-0.125641895608823
201003_x_at	0.00723098974064129	-0.608217526419496
201004_at	-0.928922065341624	-0.871463985104125
201005_at	-4.08908993109651	-0.510972452389399
201006_at	-2.89704272961343	3.00789664788992
201007_at	0.157163780936813	-0.0324762446934077
201008_s_at	-0.857263378132943	0.616893918153234
201009_s_at	-1.01114385924454	0.0533796308645762
201010_s_at	-1.03298594735416	0.264604072412954
201011_at	-0.823513102210553	-0.9323727222506
201012_at	-2.12401229569915	-0.646425756273942
201013_s_at	1.43192293096598	-0.412737061724336
201014_s_at	1.37633218108601	-0.344843189929819
201015_s_at	-1.49286861123356	-1.75600596986643
201016_at	0.721514697641044	0.635524133202894
201017_at	0.351776563896561	0.587781268345637
201018_at	-0.137541361211948	0.57735346821466
201019_s_at	0.28982339751882	0.196008858169861
201020_at	-0.631500683026371	-0.148729864024851
201021_s_at	1.09766057370634	-0.0539671181902026
201022_s_at	0.540768951817247	-0.130639768617556
201023_at	-0.645181252966619	0.010795160984701
201024_x_at	1.0437460186389	0.399847621556324
201025_at	1.10734822990739	0.0670169149852491
201026_at	1.21785982034946	-0.855850896329206
201027_s_at	1.13118664104077	0.0535693357468041
201028_s_at	-2.73554731509027	0.156368908423955
201029_s_at	-2.3803411358255	0.248052302491367
201030_x_at	0.340900894364029	-0.684460277481175
201031_s_at	0.231741409659765	0.176635323287391
201032_at	0.283202209424928	0.0339557657671019
201033_x_at	-0.013453167651571	-0.065282234210132
201034_at	-0.94569827746961	0.815386600226292
201035_s_at	2.53449312798114	-0.571171456127757
201036_s_at	0.521614595432835	-0.651400310501037
201037_at	1.3081748394595	-0.966347355334143
201038_s_at	1.42040427783191	0.595460333032673
201039_s_at	0.660090126614406	0.127041043313639
201040_at	-0.137811566509075	-0.154611905299607
201041_s_at	-0.503941511645172	0.0102097034367201
201042_at	-0.52542855334518	1.69658607962206
201043_s_at	1.02084318913064	-0.0714867664433232
201044_x_at	1.53187411253246	1.34650392252748
201046_s_at	0.282116443094383	-0.818505051412082
201047_x_at	-0.291959584182411	0.361588450163596
201048_x_at	-4.50097196812066	-0.9176741812706
201049_s_at	-0.23053082618371	-0.0633224477980896
201050_at	1.60228292179283	0.172389776422488
201051_at	1.08487649276178	0.236811308868338
201052_s_at	0.563985870237047	-0.386311465120396
201053_s_at	0.662032655797498	0.0806589857030939
201054_at	0.19986652576037	0.427686408575639
201055_s_at	0.276874185270168	-0.206978932828985
201056_at	1.91129540532314	1.4204227684489
201057_s_at	0.144897712585161	0.670744270381283
201058_s_at	-0.32192268336512	4.4997021559168
201059_at	-2.89204466092236	-2.57965498070474
201060_x_at	-2.0914153287371	-0.532185981267101
201061_s_at	-1.54641677132503	-0.110937583780974
201063_at	0.795258749677528	0.319342766789047
201064_s_at	0.546559995726309	-0.552986424614666
201065_s_at	0.382889681786047	-0.0457521593188748
201066_at	0.168792103562888	-0.747035284370245
201067_at	-0.310426647295783	-1.30111276799142
201068_s_at	-0.0295520150782291	-0.0688828597041731
201069_at	-1.31614558423931	-0.80382437030957
201070_x_at	-0.535440026501481	-0.540778006915387
201071_x_at	0.0336169530473462	0.468557043586717
201072_s_at	1.24687510148084	-0.325257825206915
201073_s_at	0.698527088229604	-0.874435315016129
201074_at	0.855452995757441	0.10714586618435
201075_s_at	0.547441180068796	-0.685777890695961
201076_at	0.102461285967314	-0.116691146506481
