Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
P058_D8	0.16570691981658262	0	0.06589609393947027	0.155398750406741	0.061398194758726064	0	0.0074023778485163986	0.003994719921106396	0	0.042106827704905876	0.11628148241544356	0	0.3364374943373706	0.021809206537919866	0	0	0	0.0015278671418466473	0.015386072112803954	0	0.006653993058566797	0	0	0.7104578023539809	0.7396544215229953
P059_D8	0.239762789375531	0	0	0.2936712931671894	0.13835332731293923	0.018184423360470065	0.04891371931792991	0.0032688061011994394	0	0.14834159610780182	0	0.005665801179426077	0.026023953074655905	0.0038960287005487945	0	0.003180721469410413	0	0.0029951996990688155	0.010300665321215874	0	0.057441675812613315	0	0	0.5787706417809165	0.814882918552121
P060_D8	0.12898536031602895	0.20072700309731858	0.07498377094010691	0.1819318052001304	0.041535085382013434	0	0	0	0	0	0.09025809484607734	0	0.1383269755533097	0.019521858022058167	0	0	0	0.005934189546606205	0.022947154475972096	0	0.043019062631535876	0.051829639988842394	0	0.41699894574514407	0.9130677829906146
P061_D8	0.05362823709317826	0.03640027582598922	0	0.19563046403981108	0.05888923672401793	0	0	0	0	0	0.09930209624044825	0	0.4783717828257656	0.013209537917273318	0	0	0	0.0021437898316632345	0.02716904446244125	0	0	0.035255535039411846	0	0.6903343666173951	0.7467605563868398
P062_D8	0.1829013996492982	0.030070274807861872	0	0.2743656706283829	0.04074579646793742	0	0	0.018331710014022885	0.018288004710943773	0	0.14269977851687474	0	0.20769284452673706	0.042117761181524806	0	0.0019258568367485176	0	0.008826876472488735	0	0.0025994642899097352	0.02943456189726945	0	0	0.5021564279259249	0.8640196166560645
P063_D8	0.24823675326892558	0	0.03659760795536401	0.07499404825606805	0	0.030965949309027987	0	0.0411068626021569	0.0009	0	0.022606206848598175	0.03629086552076733	0.2599297823653658	0.0689785915045993	0	0	0	0.01622824094224382	0	0.013030546177904369	0.08251759857450462	0.06762388640351985	0	0.3106465978371811	0.9631184175769566
P064_D8	0.3691574357251431	0	0.006376667855493412	0.2111428557369402	0.04151556190161818	0.014850239223312625	0.0006	0.0012620331818210728	0.013142258391116482	0	0.11113388242639878	0	0.1397973478971249	0.0333117628008753	0	0.00799120408593912	0	0	0.005844432838947099	0	0.01744867319282102	0.026388566819669654	0	0.5237759168266745	0.8513950917695027
P065_D8	0.31802714298606277	0.03237212527093661	0	0.11090945591760813	0.020506297851853778	0	0	0.06971014508465379	0.0013641418299954963	0.1242196343082743	0	0.001569316948903079	0.12086723444385003	0.032255110061844776	0	0.08626187173482316	0	0	0.02277771196328693	0	0.040306785573338624	0.018853026024568526	0	0.4670788901368625	0.8839555038065545
P066_D8	0.023987449823301112	0.001715954825495003	0.08788292898070589	0	0.15029610453564007	0	0.07943243648340692	0.017366963226020785	0	0.11831261115342195	0.03965336803972172	0	0.2651955074457113	0.03900183726694559	0	0	0.014907055289616071	0	0.05355357853490569	0	0.0414761153969142	0.0672180889981936	0	0.356731442860706	0.9358027030755679
P067_D8	0.0555008166895475	0.07823721217787753	0.006601848026256402	0.20850332296840918	0.11714320399692679	0	0.049677301857754826	0.004866444484910443	0	0.06794834357743351	0.23119319498719668	0	0.070454278230712	0.0072235770615397795	0	0.006804857289609171	0	0.0032914567919894635	0.021003554366981137	0	0.01974764369076338	0.05180294380209216	0	0.6830573986494998	0.7423731080127
P068_D8	0.17688615987362283	0.5724314732648679	0	0.02208724731458541	0	0.010236567488575836	0	0.01667833099380083	0.026590402009294384	0	0	0.026543287808967284	0.06153699631772581	0.027806859512633543	0	0.0038043223877058667	0	0.001333582463133806	0.02141353519430245	0	0.023303285970938344	0.009347949399845625	0	0.6618283453818796	0.7521252794057508
P070_D8	0.014256647114309193	0.03195014754073836	0.02899994442625142	0.09817738656307891	0.01743847413593864	0	0.08588052032067889	0.02684077201954326	0	0.002759369672842227	0.15355415313307966	0	0.2222743707492084	0.0649268192519993	0	0	0	0.011971658569632969	0.03149168596753269	0	0.0012396708372587194	0.2082383796979073	0	0.6016813068521607	0.806247146387608
P071_D8	0.0068693439511816855	0.1389457893542849	0.06718133415746184	0.22115367193758675	0.029646928701935176	0	0.00892448557428125	0.06748038817292043	0	0.046257398181746935	0.07634379955457497	0	0.21561567950290209	0.05615908636833928	0	0	0	0.011570791918922858	0.012345805538234982	0	0.04150549708562688	0	0	0.3836508729347331	0.9254141645214251
P072_D8	0.18344588038797072	0.33886413481305594	0.0022499902495056938	0.16918986588901577	0.0463007383437147	0.026431123596620355	0	0.06411171625765055	0	0	0	0.06382529267222534	0.046947232397572335	0.008209806994228751	0	0.001	0	0	0.011961313362663635	0	0.03316262880576817	0.004311751971079548	0	0.6391985531491297	0.7688662612193351
P073_D8	0.1843625015122652	0.03848655201990265	0.10628291821593065	0.08582232279069518	0.03518278661164111	0	0	0.02018332482997148	0	0.0016600670765698367	0.008333562578170108	0.02452803056647486	0.4840427824050682	0.0053437238494931025	0	0	0	0.002025918365407941	0	0	0.00374550917840965	0	0	0.6309076679244245	0.7807653623818465
P075_D8	0.48662051534207024	0	0.07953405004517929	0.0031957216664420013	0.01585386258556456	0	0	0.02556691341262727	0.022804145981234574	0.01774705239377049	0	0.037015104406669955	0.10590732068893756	0.08637158780094498	0	0.023268895144111183	0	0	0.0008	0	0.0627421003211094	0.03257699308294091	0	0.3520539946925556	0.9743518502418661
P076_D8	0.04630472539136035	0.06942731280781851	0.014225272308150275	0.060377198889092064	0	0	0.06934481271367283	0.033653822041198656	0	0.013052619302587781	0.09330662715087788	0	0.21632085307861074	0.07985410379193594	0	0	0	0.010240129292178069	0.00999001759212424	0	0.05340189366491812	0.23050061197547456	0	0.5771648516637766	0.8198218437083509
P077_D8	0.062120531526993525	0.01013590287230975	0.009148670126260666	0.14887128519934234	0	0	0.0018748619943982252	0.06409629493509933	0	0	0.035895281522942295	0	0.6048921482483844	0	0	0.00627174685532687	0	0	0.019630151306096265	0	0.017345245232497458	0.019717880180348934	0	0.626240029248681	0.7838466966722376
P078_D8	0.029116058339493565	0.020703877389821476	0.036814319854396454	0.2636866202330703	0	0	0.035800204061375025	0.017988994679329618	0	0	0.1730320403391809	0.003318394596431655	0.3506718747573133	0.01980414794094682	0	0	0	0	0.01269638188992066	0	0	0.03636708591872026	0	0.5766926291365005	0.8198977684405745
P080_D8	0.28451597259154143	0.36685461003976166	0	0.06865851170428854	0.11111023281283047	0	0	0.005815846646991503	0	0	0.014882530583678166	0.01347337943155132	0.05631810954960585	0.006416735550213883	0	0.017913129422665288	0	0	0.02326768156659842	0	0.030773260100273345	0	0	0.4496578789409192	0.9208090184584601
P081_D8	0.24739013505032298	0.05380266475428227	0	0.27922564438587194	0.13188584958449304	0	0.011605326448464492	0.008296160003267355	0	0.02628080875139915	0	0.1785612954819227	0.009714466667870568	0.004667448777289584	0	0.01137616637317084	0	0.00307260636652528	0.019362017566375303	0	0.006873772426343751	0.007885637362400688	0	0.7253547348048504	0.6970481719291471
P082_D8	0.14065933256966653	0	0.024292927220870883	0.06865726717542632	0.01831912945027823	0	0.07600160480375968	0.02639201487659233	0	0.04272948410149988	0.08044042305777163	0	0.24165090134430792	0.02777780431617405	0	0.06675946910332835	0	0.015664556622330003	0.0545623225781186	0	0.08777214421275818	0.028320618567117387	0	0.3501856655039727	0.9374091248755194
P083_D8	0.05508304886975588	0.09935785062202432	0.028156309251610296	0.1627719952142786	0.02473861582691762	0	0.05554258170093514	0.04954087953596599	0	0.023329072425036297	0.11583177695761494	0	0.11198903038988882	0.047343479595208265	0	0.022074040091576236	0	0.01705872012261332	0.006491408424226884	0.0025378841520998442	0.13967330903019146	0.038479997790056106	0.01	0.28651147552259904	0.9679052526450053
P084_D8	0.24983412395076582	0.2982188731336535	0	0.06755343214478911	0	0	0	0.04697561050301673	0	0	0.10643077691587283	0	0.08979192157777781	0.023438907172095406	0	0.032797322351474444	0	0	0	0.03269636174177395	0.052262670508780404	0	0	0.35825112629012545	0.9610565291906681
P085_D8	0.10124312871092445	0.02730824581986372	0.028623240914010584	0.19058208657045655	0	0	0.060765398045736004	0.0130620553672086	0	0	0.1655322154839054	0	0.2958549022304401	0.018761624232081265	0	0	0	0	0.0033177710656161533	0	0.016308067987463603	0.07864126357229359	0	0.46506861016095746	0.8845763864685452
P086_D8	0.027870026964873913	0.03227738076670261	0.01780980782883025	0.1337341546264979	0.10660935783129805	0	0.007357542836023419	0.015948604242076964	0.01746137895933526	0	0.08442404765631654	0.006896643964869121	0.4265158511402169	0.03176968269865342	0.001237255738229248	0	0	0.006785918697206544	0.05615674751248421	0	0.018948987943243494	0.008196610593142183	0	0.39859866977157665	0.9184781122210065
P087_D8	0.047703764056346534	0.13285702503708471	0.04077918041060375	0.1823245936300442	0	0	0.02481726566890385	0.06244660302689038	0	0.07887534417947714	0.023230095191102872	0	0.24611707139652406	0.07568566792246446	0.0028271985706247314	0	0	0.0006	0.0033945119351291787	0.02516952934720938	0.05317394710265099	0	0.06	0.15327699618216664	1.0279831292342647
P088_D8	0.3316089461515961	0.031968533732989156	0.16070767176447215	0.06371522211180351	0	0.2521011388065128	0	0	0	0	0.07302973750977478	0	0.034846927428196714	0.011134827334773553	0	0	0	0.0022760609118768517	0	0.0001	0.03854526780475706	0	0	0.42925952856056	0.9230196141679955
P089_D8	0.21811853420023566	0.1051507163181648	0.0007	0.047639786559331064	0.04372890656790995	0	0.03466880083754607	0.01977140639405774	0	0.03268456101882083	0.08266230815097127	0	0.17885534641301246	0.04300956277465391	0	0.04139402842912778	0	0.016114381765643577	0.009027304399911364	0.0007	0.06680295246286333	0.058889991044239226	0	0.3495161740925947	0.9430319883458024
P090_D8	0.16566540093100068	0.011222902508241282	0	0.03644561012631104	0.011736249470575211	0	0.00860029053942571	0.025279311841874916	0	0	0.026113615400450315	0	0.5715585566786884	0.003763910341025261	0	0.019491107100340525	0	0	0.03188931488675432	0	0.08823373017531233	0	0	0.6189333789598574	0.7896403975942008
P091_D8	0.21092008821467406	0	0.02737661510046582	0.2058642676041806	0.17647325410494338	0	0.025302171709851114	0.016346710214292577	0	0.04637441327443945	0.21060077071644476	0.024045926816256672	0.039985429188545536	0	0	0.0046130394799563015	0	0.0011043641617330651	0.003550766937765338	0	0	0.0074421824764512295	0	0.7099509457329273	0.7136500523196251
P092_D8	0.2054350696736636	0	0.014544443486511852	0.08577695527382792	0.1259448537011584	0.024382778717343758	0	0	0.01650459618453117	0	0.11244312058363388	0	0.31953787818016205	0.032690786633220725	0	0	0	0	0.017492226496389048	0	0.031124723201321144	0.014122567868236372	0	0.4383909581194465	0.8983512269401817
P093_D8	0.37919908264151747	0.0630562624052859	0	0.0943140928234154	0.18832590326439866	0	0	0.01826136760769888	0	0	0.09519982941455116	0.045513856297946534	0.05280523572978435	0.014330540476637899	0	0	0	0	0.024643134885877042	0	0.017887436583948525	0.006463257868938249	0	0.4353123159665424	0.9125778296873907
P094_D8	0.09270043050232574	0.3433740742735603	0	0.06744779862472956	0.0032587338860027653	0.10420585999259567	0	0.00370435986322011	0	0	0	0.17168901375199874	0.020859550352985236	0.022281827670911126	0	0.02071122778138756	0.0014409610636298268	0	0.11556173177318747	0	0.03276443046346588	0	0	0.40512108171316763	0.9252378942106725
P095_D8	0.1373814690860491	0.263149901706606	0	0.03268396176238889	0	0	0	0.02895079721703218	0	0	0	0.08024505232834159	0.1572654823006977	0.0896049049540587	0	0	0	0.00538335993069808	0.0776234262448197	0	0.0680829455034853	0.05962869896582272	0	0.42205415752993874	0.9084691744975106
P096_D8	0.26944529004402584	0	0.060140283497019185	0.0763546202025942	0.12976631265242328	0	0	0.030715606746264605	0.0004	0.013894962873928407	0	0.02469242755976136	0.16914674023879525	0.07205777810047048	0	0	0	0	0.036706920081578324	0	0.07162267108412128	0.04510149594450039	0	0.34897992089725854	0.9447641202591547
P097_D8	0.10136534961218961	0.014662798634990308	0.006744698500528101	0.16172772967581522	0.020249969990549455	0.1543444731933985	0.022503748332546536	0.012300045359752425	0.0014180275108639446	0.1267607297576184	0.011445725107233313	0	0.2653093870812312	0.014029095785163414	0	0	0	0.0040523845794109776	0.013963943998519293	0	0.06519174780860727	0.003930145071581984	0	0.7086891072018394	0.7435958588939586
P098_D8	0.3290505908000256	0.12412505316460844	0	0.07137866767589839	0.0356703668157863	0.006958492284514596	0	0.05029466159421682	0	0	0.021460042053416426	0.02949138504087722	0.13614878465783312	0.020137400968146778	0	0.03348438359333796	0	0	0.03570483396064011	0	0.10452104228313594	0.001574295107562391	0	0.4592163545430499	0.8910385724734735
P099_D8	0.027500487127893634	0.08106187314291902	0.039021743232034195	0.18254189228346243	0.023343953805060397	0	0.025065842590025096	0	0	0.047372454277918606	0.07125023171744901	0.043004601393564816	0.30477694588560256	0.011351124374911795	0	0.018894988150964603	0	0.011546266471167094	0.06353428164190157	0	0.04973331390512523	0	0	0.4341454366622194	0.9001593031399665
P100_D8	0.2680181899557487	0.10081008223774911	0.022445413567944095	0.08893925185699746	0.05568707701317695	0	0	0	0	0	0.11370778087705045	0	0.1725866189214225	0.0007	0	0.023031010329894668	0	0	0.040163456893535066	0	0.08795431928026572	0.025939001297358648	0	0.34413269301317684	0.9516127463867178
P101_D8	0.1262556361320786	0.05817558948442055	0.051961976887498144	0.08170572871045292	0.043936383060120494	0.23974215552631292	0.008619494604201939	0	0	0.17981999814438443	0.13345191322011546	0	0.015737942414522674	0.02644385904827417	0	0	0	0.0007	0	0.00389279391581194	0.01372027597565849	0.01585760437890098	0	0.5931423010674464	0.8048818951809827
P102_D8	0.04190984461658607	0	0.02268946168640225	0.2556974719574516	0.09107465739462693	0	0.04638033456348169	0.005823104051210797	0.02990215282379963	0	0.17227497265820038	0	0.21682347516004255	0.04536555794103054	0	0	0	0.008658338908444502	0.02647284155441467	0	0.022763847538052207	0.014163939146256105	0	0.4412765750033677	0.8974981228966208
P103_D8	0	0.05710865148448114	0.01819211091348005	0	0.2613321590902089	0.1280849958767886	0	0.05410932190485599	0	0.18975173989560604	0	0.04075772254670125	0.08818292067172619	0.05949234729913784	0	0.018439340748989536	0	0.01976086479700546	0.019415185984674822	0	0.04537263878634419	0	0	0.3446510361971475	0.9500027404707534
P104_D8	0.2616304355997396	0.08493065339467196	0	0.14280652202798838	0.07798687003322448	0	0	0.02268498399211063	0	0	0.10113255237900484	0	0.17726852586450784	0.014847259700793236	0	0	0	0	0.02030413976592875	0	0.08261284342687583	0.013795213815154425	0	0.5784353112858285	0.818756941429541
P105_D8	0.24534274608568576	0.03406507328852326	0.0216718044373511	0.08263229150205674	0.09936610690759093	0	0.008893235850171021	0.020877548671374983	0	0.005145105588453673	0.09359863596693843	0	0.2819296908386603	0	0	0.006375630302875467	0	0.004758816210173924	0.014928940005479636	0	0.07927557017117566	0.0011388041734892145	0	0.3715709908654284	0.9335438571417558
P106_D8	0.11840284370192325	0.04779532723378004	0.0009	0.14820033984345524	0.012405465087505143	0.12244653237268556	0.0022247582871592064	0	0	0.03355695459596538	0.0554739572864783	0	0.27689645217589204	0.026449724986423288	0.0003	0	0	0	0.04288008078801145	0	0.08268668548099055	0.02934234613799905	0	0.3931958994081275	0.9201082998625643
P108_D8	0.1536408744557194	0.015524985983716093	0.014269969928139102	0.05040950474711777	0.0182537769298365	0.043865889022915466	0	0.02286269625330648	0	0	0.1324810691235544	0	0.30930207170474994	0	0	0.025646663875040387	0	0.009622688332636218	0.006675167035564749	0	0.11172836202835376	0.08571628057934977	0	0.5058126658981325	0.8626475474108428
P109_D8	0.4003866002989152	0.15139703539514357	0	0.12897479605921386	0.03389791014036568	0.05407875104412411	0	0	0	0	0	0.062838071670675	0.04623646788186975	0.013931832504823811	0	0.02976042797098379	0	0	0.033896615154683056	0	0.04460149187920218	0	0	0.46455785982937353	0.8993874096579186
P111_D8	0.2160660294342622	0.044808133328938696	0	0.023956039815350508	0.0061771005835372945	0.022866406360485855	0	0.009238635121885025	0	0.01744940504571547	0.00996649211498048	0.014033645808526814	0.6189106056262437	0.0027237744652851793	0	0	0	0	0.013803732294788902	0	0	0	0	0.6331016375095209	0.7755934579151896
P115_D8	0.3066253946087133	0.055688671643607725	0	0.12335228938554736	0.025145922819145947	0	0.04657547530338549	0.036327906180679916	0	0	0.14423661820870978	0.041894463859576014	0.02969818086194923	0.03855719375578503	0	0.0361584326728462	0	0.011857742101505421	0.011927694843127758	0	0.0783919630048457	0.01356205075057507	0	0.4997344201994233	0.8658215054823828
P116_D8	0.06605884262233913	0	0.0468233767561123	0.08699834174438029	0.06463713311050703	0	0.06034242306619777	0.03323422943289166	0	0.12151983043200221	0.038893371652853816	0	0.23627219568215632	0.04223119570955263	0	0	0.0002	0	0.11564906205111024	0	0.05589081454080409	0.03122682417901167	0	0.3244250043592454	0.9493456581322793
P117_D8	0.22673935583275664	0	0.039552901975611204	0.2599442361906767	0.09017732505647537	0	0.059308476431199506	0.0670594347159317	0	0.10588450160514801	0.05685696436322479	0	0.00682706301361335	0.019339988576238056	0	0	0	0.004397563799025445	0.02779525505515217	0	0.03250189479139225	0.0036150385935547783	0	0.6298490294272537	0.7802241197258014
P119_D8	0.1280426629982032	0.0008	0	0.23752892848764412	0.007480553523121876	0	0.0027984391929563234	0.004000614071783353	0.0027836755980782057	0.0014917566476132875	0.27637822986568233	0	0.27310186907041484	0.0076792553940618815	0	0.003499670114126357	0	0	0.0005	0	0.011295009395964773	0.04258887629841837	0	0.6725315252086528	0.7504976520001845
P120_D8	0.09239780149625167	0.0248116026462563	0.039572262546902465	0.2657740569069209	0	0.02376942362934953	0.013526602268180197	0.010791905831384736	0	0.06236646097568295	0	0.00920615974128039	0.25146086700927267	0.009204076627050802	0	0	0	0.003259159820278482	0.023874947801462713	0	0.07676709938008282	0.0932175733196434	0	0.46559700134758014	0.8842030025328395
P121_D8	0.011921418622716338	0.19630440134517643	0.0689488238401036	0.36739369987673737	0	0.029385478688011953	0.0018416177703553232	0.04454523113592076	0.006130531789888921	0.007951346852875098	0.1252734676971059	0	0.045050338598659555	0.02727808490162506	0	0.004042863174268656	0	0	0.004974160204803861	0	0.022016747873938362	0.03694178762781283	0	0.7134804896685775	0.719469455790447
P122_D8	0.14565947560642326	0.009912071245186529	0.009103125347531197	0.27729834605681286	0	0	0.0021115343987613273	0.07128271459925083	0	0	0.09632574034246492	0.004153762999703466	0.30646653306362637	0.027124080143450184	0	0.003772130749367904	0	0	0.004792993582827044	0	0.028543101020945396	0.013454390843648703	0	0.6170628518441555	0.7979433797370654
P123_D8	0.04346640641920332	0.06755237970526137	0.05411058345484047	0.18345264752922835	0	0	0	0.039704580026000705	0	0.06986913776721228	0.05874380046005332	0.06295167520498741	0.30275420565733224	0.01532068222272466	0	0	0	0.0038000549040191206	0.015847768560072226	0	0.08242607808906452	0	0	0.39476331469929504	0.9213278397893722
P124_D8	0.05730832544874257	0	0.03193165187305426	0.2673669793078093	0	0	0.08895915654452025	0.023234913964485328	0	0	0.18960621882741793	0	0.10887894987258634	0.050775858969899355	0	0.014254711419555352	0	0.012558248359628137	0	0.05452152610060329	0.04273122906095474	0.057872230250743145	0	0.43822726429035724	0.8988919413793599
P125_D8	0.25612498420900415	0	0.0901433907292274	0.24125099068072486	0.003038363803076659	0	0.01377594979094548	0.02708901650826711	0.01390775454902344	0	0.20483704615193662	0.02431041544400734	0.059106955469482844	0.01042846563772789	0	0.019496584110885406	0	0	0.008695926413629724	0	0.027517849218786455	0.0003	0	0.48646773833940554	0.877311817163358
P126_D8	0.01533533176272106	0.09501774850389258	0.02598338600963171	0.16489459154295352	0.1568642607501826	0	0.008500328489909639	0.006534454355378906	0.007440779977040156	0.0018149239409196512	0.0004	0.047975430664395705	0.24529063299110404	0.033431173408229375	0	0	0	0	0.012091752328036715	0	0	0.17837791744559456	0	0.5455304023087095	0.838857430790244
P127_D8	0.0855023346841155	0.07907552730423727	0.06378355822838302	0.2245801476801953	0.026529792751337426	0	0.0395713572306728	0.0320476072934649	0.010090069280703872	0	0.17695815232241033	0	0.09030174857015459	0.04300988644189653	0	0.028542710084058873	0	0.0004	0.05874856370493255	0	0.028133590460197706	0.012689901301802994	0	0.4571695239227049	0.8886587021492194
P128_D8	0.045454641314445245	0	0.029011567485575207	0.03036644418309384	0.053675884412000024	0	0.017880505060603992	0.030405990742971664	0.02294158414664229	0.017413426612401993	0.013799352723218443	0.008560669487903877	0.541984061722335	0.06880523211927216	0	0	0	0.013956061213170874	0.03646154107614965	0	0.026674025507566316	0.04260901219264943	0	0.3914437176847253	0.9276474943934129
P129_D8	0.1301802206829391	0.05129920915099656	0.18769791906254066	0.22711119166761548	0.0275405009385511	0	0.004727171329986463	0.014632328979692244	0	0	0.13784429343187607	0.04128280516124213	0.10036375943109872	0.006721371299792324	0	0.01931394816522986	0	0	0.00473263091298181	0	0.006062649179666974	0.04049000060579055	0	0.5370812161722961	0.8431870883535669
P130_D8	0.38375703271526074	0	0.003441111690205278	0.13090532269610827	0.06588411505678105	0.08715027330284884	0	0.0055550748949237715	0	0	0.007899881995937967	0.03627461295590521	0.11170419144795583	0.034912589481334355	0	0	0	0	0.026583655505981626	0	0.0838891154998587	0.022043022756898397	0	0.3991687334650999	0.9254753436915392
P131_D8	0.13081913281853694	0.03322038494772347	0.010263230071057066	0.1921531984283867	0.32801510468928835	0	0.005299382655417361	0.02971338882864662	0	0	0.009285740160548096	0.016692429572620977	0.21475018321851125	0.00645798135199195	0	0.002316627524712257	0	0.0011038798265769853	0.002958428766971727	0	0.0015911847730452218	0.015359722365965034	0	0.7501299008939999	0.6995920380262378
P132_D8	0.06972051245725987	0.2236730110751335	0.07963623587118501	0.15690981740564128	0.1407716242135396	0.10613722244499932	0.033375344977866525	0	0	0.10816551254521722	0	0	0	0.02032842004152559	0	0	0	0.008512855962813615	0.0044925791257007155	0	0.012041297170165149	0.03623556670895258	0	0.7446149074743085	0.6937616219833606
P133_D8	0.5166136757824142	0.05412988611501133	0	0	0.05651057915390098	0.02902851187066218	0	0.03658808548012782	0	0	0.11455269432500195	0	0.09744986967432691	0.02046821105287156	0	0.012896177115655928	0	0	0.007593076037345939	0	0.04132901920935427	0.012840214183326827	0	0.4364972738502825	0.9219904071148124
P134_D8	0.4414221763516659	0	0.023565863377630163	0.1331859696485403	0.01629860644621992	0.08347773896295133	0	0.020666728456783752	0	0	0.004219488454257713	0.057894552672366796	0.05382877160123828	0.0490776606576337	0	0.024253923598896273	0	0	0.01472685555366823	0	0.05009956968458256	0.027282094533565046	0	0.3638726366822667	0.9546139312916969
P135_D8	0.18317675168185496	0	0.015099966740195534	0.08279945168862551	0.09686812647021492	0	0.012702512767369617	0	0	0	0.21792351796233483	0.0031532070995288083	0.2486477419672556	0.0454660640125273	0	0.016102659742012658	0	0	0.05572055702373907	0	0.02233944284434122	0	0	0.37312085342533874	0.9308636572257345
P136_D8	0.23877918135594012	0.10524447956497227	0	0.14038603057340127	0.18933610677522433	0.032159638825497466	0	0	0	0	0.016700281363177603	0.04987184576020744	0.05719681233721922	0.03922240581300246	0	0.02321213972679958	0	0.004375558281018161	0.05361985869725266	0	0.04311741318145696	0.0067782477448304216	0	0.4450836389371584	0.8970605540993302
P137_D8	0.15562439291660557	0	0.019886710807449418	0.09131082489460995	0.07872366494701186	0.0006	0.019173413216195492	0.013955942089908299	0.00902735023534999	0	0.05265732937378459	0.04538832363003071	0.2709427787235475	0.025223262398742924	0	0	0	0	0	0.10771251276549822	0.0735400548607978	0.03626174274627491	0	0.33626335879094016	0.9471788682710506
P138_D8	0.2442746878730277	0.035270657552162785	0.05848078526083018	0.34840291589449396	0.00823675827472784	0	0	0.02628636578324316	0.02905230070136657	0	0.0005	0.07503972176132816	0.037197554138543504	0.034289861823885194	0.0027936594098165422	0	0	0	0.06026301522424084	0	0.035897040431442165	0.004024509450619703	0	0.4466846819360901	0.8993337762393218
P139_D8	0.20420599799313346	0.005901505069000166	0.07115443863591306	0.15664777396397594	0.057044279549511634	0	0.017629356379091733	0.020515097631111003	0	0	0.048459944511680175	0	0.25868422259882784	0.05396209997782619	0	0.004505199357597072	0	0	0.028579039964979926	0	0.062348629845013555	0.010362414522338163	0	0.30845744330188135	0.9615474533253086
P140_D8	0.18154511908384535	0.059797047197478775	0.025706737400398184	0.03432073892507437	0.039637782916842244	0	0.0003	0.01713565458273466	0	0.010523542689006205	0.08839126940802876	0.029847216304099464	0.28499261661839714	0.02795308148000954	0	0	0	0.0002	0.0235164385270886	0	0.011195620091252745	0.16491370688881588	0	0.5704473582483316	0.8227071464920479
P141_D8	0.14723872458577159	0.04733721087824867	0.0434490060220307	0.11460120218239714	0.11091782900202628	0.08443829671373827	0	0	0	0	0.07663618094937184	0.03170349574033632	0.14241140460926782	0.04785492334931969	0.006502398664561554	0	0	0	0.0397946296863591	0	0.07090128186063067	0.03621341575594045	0	0.366726022383237	0.932945739993201
P142_D8	0.19143214651477602	0	0.006238936467032453	0.06282827115201632	0	0.06223624440524726	0.01421748712513886	0	0	0.0284289533568756	0.04666942346695736	0	0.40361283737542725	0.013592770560789046	0	0	0	0	0.03905811900070158	0	0.11014858838721299	0.021536222187825207	0	0.3445117165980585	0.946813853033651
P143_D8	0.5453953135782839	0	0.047360291483537695	0	0	0.20823243364355487	0	0.010483039022018826	0	0	0.08095162077184125	0	0.05353394897536019	0.008284714989469302	0	0	0	0.008411981263681714	0	0.03341892816863314	0.003927728103619183	0	0	0.36446560835271424	0.9783616005527311
P144_D8	0.1050540489977836	0.050141122928977364	0.03314726367488996	0.10432036982213283	0.09232728517665069	0.0518600449030183	0.031134373551277357	0.030546927431441776	0	0.05665759446183451	0.026013505895546206	0.042735354379494474	0.1784575630678815	0.05566062668896474	0	0	0	0.010474639262803204	0.05965187162755504	0	0.03857955357907887	0.033237854550669535	0	0.5571473273754606	0.8397443803534214
P145_D8	0.15736738580251533	0	0.043930997006376635	0.09646680806789407	0.20644662286414525	0	0.003392668932520829	0.003859553600834637	0.02741541711620283	0.013414784535252196	0.04864630261931562	0	0.2531406057431688	0.0470010700433974	0	0.021641186416443033	0	0	0.021874297839889634	0	0.04190982879331699	0.013492470618726734	0	0.43992557954271017	0.8973755016872926
P146_D8	0.12929166344690857	0.034379429658547074	0.021567454782733236	0.020335269166852105	0.0035072103890171867	0.044707808812656416	0	0.012358571065766405	0	0.0023108759542980863	0.006852324512257372	0.0031399316360027764	0.5857887155632268	0.007853719965456873	0	0.01519532530911922	0	0	0.009155558525942575	0	0.10046092591089818	0.0030952153003172603	0	0.5117440016797147	0.8595429115095867
P147_D8	0.02169592847497662	0.08721579756751188	0.11767782507067645	0.32166281068957747	0	0	0.0026179568263941604	0.005264931939075674	0	0	0.14694382377981766	0.013939327389895537	0.21142355872302834	0.019062855377153506	0	0.004831944003557638	0	0	0.0011931929900225826	0	0.016467176605959977	0.02999057317173926	0	0.6600587534998216	0.7650606788589132
P148_D8	0.06746307936340294	0.10602514640544482	0.1133464059936348	0.14378476283840708	0	0.05123858292223183	0.03365466422317442	0.0003	0	0.01800232949535545	0.13776862896769232	0	0.2704210189332539	0	0	0.011255350294730413	0	0.0008	0.006012240741582675	0	0.01601026636854908	0.02390706825489341	0	0.6544693062602341	0.7743287597535224
