A	B
1553137_s_at	-0.991428339339326	0.660974934195412
1553138_a_at	-3.92983649520988	0
1553139_s_at	0.369228939879014	-4.51465207494473
1553140_at	0	1.3230977652651
1553141_at	0	0.443876658505453
1553142_at	0.881155502843297	2.33304363161931
1553145_at	0.46147155769571	0.244751830000554
1553146_at	0	0
1553147_at	0	-4.6549258878078
1553148_a_at	0.386781358402398	0.307875274599141
1553150_at	0.758339628749821	3.12713307758471
1553151_at	-2.54537389929959	0
1553153_at	1.00439849704982	4.9988232020425
1553155_x_at	3.39276187222509	4.34460322213257
1553156_at	0	0
1553157_at	1.57554551791926	0
1553158_at	0.171316984816841	0.282867135323711
1553159_at	-1.26335554133364	1.23702231750419
1553162_x_at	0.566931641084411	0.472147232881643
1553163_at	0	1.55321029735068
1553165_at	1.66795883619229	1.00237756455256
1553166_at	0.191285424452529	0
1553167_a_at	-0.447964692410452	-1.47103410082106
1553168_at	0	0
1553169_at	0	0
1553171_x_at	0	0
1553172_at	0.684841368152663	0.656973298858447
1553174_at	0	0
1553175_s_at	0.0973925822138155	0
1553176_at	0	0
1553177_at	1.18744005280166	-0.0403053566668907
1553178_a_at	0	0.310168037401554
1553179_at	0	0
1553180_at	1.20632140507441	0
1553181_at	5.67391277658261	3.5994874872163
1553183_at	0	0
1553185_at	-0.607229705344759	-0.128144961849188
1553186_x_at	0.363036990057436	1.14381321887079
1553188_s_at	0	0
1553190_s_at	0	-1.26791719162549
1553191_at	4.33525985769388	1.18838691038502
1553192_at	5.15664608390993	2.33106073670076
1553193_at	3.59682847718613	4.28908682855525
1553194_at	0	-0.0843948673389718
1553196_a_at	0	0
1553197_at	0	0
1553199_at	0	0
1553202_at	0	-1.37546698824057
1553204_at	3.13263279367867	-1.29556473005014
1553205_at	-2.815576901787	-0.606708328307207
1553207_at	0	1.70171117816582
1553208_s_at	0	-3.79718951066772
1553209_at	-2.55475492287936	-2.66334351650874
1553211_at	0	0
1553212_at	0.315688242983443	-1.47702518849406
1553213_a_at	0	0
1553214_a_at	0.94758985336758	5.07047595016857
1553215_s_at	0	0
1553216_at	-0.320440743972692	-0.246798532538079
1553217_s_at	1.7495539161561	0.161298173636592
1553218_a_at	0.204846427596609	0.139788743375043
1553219_a_at	-4.82778178819231	0
1553220_at	0.668931086027952	0.610350321601384
1553221_at	1.7984668699633	0.0524591182278034
1553222_at	-1.57990698093895	0
1553224_at	1.59382557356185	-1.20001870900048
1553225_s_at	-2.71798007886365	-7.20551124690155
1553226_at	0.270805463533955	0
1553227_s_at	-0.0320265814257059	0.264938502979007
1553228_at	1.11144257130356	3.17485648002254
1553229_at	0	0
1553232_at	0	0
1553234_at	0.133572248102786	-6.37524374510504
1553235_at	0	0
1553237_x_at	0	-1.25664574712097
1553238_a_at	2.91958780504235	0
1553239_at	0	0
1553241_at	0	0
1553243_at	-0.0782956148582437	3.82638005121253
1553244_at	3.42098496221285	0
1553246_a_at	0	0
1553247_a_at	5.06939685653943	1.70463076273533
1553248_at	-1.08752487952018	0.406739347581688
1553249_at	0	0
1553252_a_at	0.0551418239899562	-0.0300335833519245
1553253_at	0	0
1553254_at	0	0.531335560509216
1553255_at	0	0
1553257_at	0	-5.14358650238403
1553258_at	0	0
1553260_s_at	1.2774430063389	1.23832966314691
1553261_x_at	0	-1.08055865500031
1553262_a_at	0	0
1553263_at	0.0244168477784383	0
1553264_a_at	0	-0.909997250535074
1553265_at	0	0
1553266_at	0	0
1553267_a_at	-2.55127934188013	0
1553268_at	0	0.406122979373865
1553269_at	0.363720372167473	0.419828240171976
1553271_at	6.04485334644991	2.42240810083092
1553272_at	0	-1.3985360414624
1553274_a_at	-0.0945646092271364	-0.471710914704815
1553275_s_at	0.860210407359367	0.544898981549958
1553276_at	0	0
1553277_at	3.06714791466712	0
1553279_at	-1.44750818735223	0
1553280_at	0.0560595934945454	0
1553281_at	0	0
1553282_at	0	0
1553284_s_at	-0.110170035247865	-1.5014936833529
1553285_s_at	0	0
1553286_at	-0.236680369783287	0.395836473110859
1553288_a_at	1.48814069172048	0.687981258614728
1553292_s_at	0.602906032315	0.381289501715033
1553293_at	0.277986213477751	0
1553295_at	-1.01851129891014	0
1553296_at	1.09522643035735	0
1553297_a_at	-1.56376099735181	0
1553298_at	0	0.998498796877712
1553299_at	2.39832794347657	0
1553300_a_at	2.94921980716603	0.840253249368108
1553301_a_at	0.146298149954029	-1.13932261080738
1553303_at	0	0
1553304_at	-2.63484834786925	0
1553306_at	0	0
1553310_at	0	0
1553311_at	-0.115447838556877	0
1553313_s_at	0.342804008060961	-2.3024136353194
1553314_a_at	0	-2.95446493880827
1553315_at	-1.42003348134889	1.26357069152788
1553316_at	0	0
1553317_s_at	0	0
1553318_at	0	0
1553319_at	0	-1.19331128475091
1553320_s_at	0	0
1553321_a_at	1.46239288431884	2.5323317646122
1553322_s_at	0.751904592558261	0
1553323_a_at	-2.86982876353559	-1.27310776869247
1553325_at	0	1.13520811156755
1553326_at	0	1.30525537207592
1553327_a_at	0	0
1553328_a_at	0	0
1553329_at	-0.112587958981298	1.16810140055599
1553330_at	0	0
1553333_at	-1.11991650313556	0
1553335_x_at	0	4.03335771403947
1553336_a_at	-1.42649977035688	-2.8507625081349
1553338_at	0.752859578695981	-2.73689873587074
1553340_s_at	0	0
1553341_at	0	0
1553344_at	0	0
1553346_a_at	0.269535306299756	-4.38716101422694
1553347_s_at	0	-7.88160171373361
1553348_a_at	0.130190311117499	0
1553349_at	0.124530275364892	0.394711212925779
1553350_at	0	-3.16674437506595
1553351_at	0	-0.25515842077021
1553352_x_at	0	0
1553354_a_at	3.19658689369307	4.73290265173334
1553355_at	0	0
1553356_at	0	0
1553357_at	0	-0.109864881019519
1553359_at	0	0
1553361_x_at	0	0
1553362_at	0	0.0429918030147241
1553363_at	0	0
1553364_at	0	0
1553365_at	0	0
1553366_s_at	0	0
1553367_a_at	0	0
1553369_at	0	0
1553371_at	2.61740960607302	4.126070800278
1553372_at	0	0
1553373_at	2.5652047379429	1.37234804811573
1553374_at	0	0
1553375_at	0	0
1553376_a_at	0	0
1553378_a_at	0	0
